NodeIndex,x,y,velocity
716,1.473684211,0.008061121,8.345642622
717,1.50877193,0.00807974,8.346515904
718,1.298472059,0.045269936,9.17196059
719,1.403495023,0.017525543,9.228807104
720,1.438584786,0.017648775,9.230868014
721,1.338815347,0.029386805,9.238878072
722,1.332793336,0.043878742,9.175697401
723,1.37276848,0.029424826,9.237016578
724,1.543859649,0.008086882,8.347399237
725,1.614035088,0.0,0.0
726,1.578947368,0.008093017,8.34847352
727,1.649122807,0.0,0.0
728,1.122807018,1.0,0.0
729,1.122807018,0.992065697,8.443070539
730,0.980801433,0.891677868,9.079036165
731,1.000111183,0.926726084,9.112033151
732,1.019355715,0.952714031,9.164047674
733,1.087710176,0.982575302,9.235863498
734,1.054003748,0.955946919,9.17294773
735,1.081450396,0.970298787,9.235991286
736,0.904690045,0.679757872,9.016187496
737,0.936374147,0.726413304,9.020786811
738,0.96675155,0.781541915,9.032176945
739,0.994414259,0.837668584,9.049783635
740,1.078064852,0.280589167,9.020243544
741,0.962355615,0.477960428,9.01170564
742,0.982482477,0.413580239,9.012337144
743,1.057201474,0.338177643,9.014927911
744,1.037668531,0.396323701,9.012779324
745,0.926380105,0.624881974,9.013421121
746,0.948957089,0.572433143,9.01220077
747,0.970252023,0.530751814,9.011761254
748,1.166603707,0.124015489,9.072164064
749,1.111475198,0.21873721,9.031327843
750,1.152801041,0.181653235,9.043489122
751,1.126192242,0.277943636,9.020966084
752,1.281364996,0.070962958,9.122249916
753,1.212652278,0.108339291,9.08230319
754,1.262192992,0.10744138,9.082503955
755,1.473676394,0.017734465,9.2329738
756,1.50876772,0.017775428,9.236139614
757,1.317545814,0.066853609,9.128665109
758,1.406598936,0.030168631,9.234779804
759,1.441917827,0.030550311,9.232462647
760,1.36735847,0.043921469,9.173822574
761,1.347757555,0.061677403,9.137190377
762,1.400492359,0.04552068,9.168944696
763,1.543857467,0.017791141,9.234621811
764,1.614035088,0.008095605,8.349210449
765,1.578946325,0.017804638,9.23404229
766,1.684210526,0.0,0.0
767,1.649122807,0.008089348,8.347426882
768,1.719298246,0.0,0.0
769,1.157894737,1.0,0.0
770,1.157894737,0.992078381,8.436636103
771,1.122804127,0.982544534,9.234980324
772,1.019549213,0.889166858,9.077726546
773,1.038141831,0.926818642,9.113412294
774,1.069050442,0.935103618,9.127433711
775,1.11648058,0.970829101,9.235000576
776,1.088439061,0.955180729,9.169707609
777,1.192982456,0.992067351,8.442981966
778,0.957284465,0.671847631,9.015723589
779,0.987412813,0.721234649,9.020138745
780,1.015787583,0.781559975,9.032322521
781,1.04068176,0.839223346,9.05065022
782,1.110228099,0.323582543,9.016099458
783,1.011292987,0.51094822,9.011776243
784,1.021882784,0.455789727,9.011965002
785,1.091189407,0.379006454,9.013318684
786,1.07073663,0.437132145,9.012211758
787,0.978695469,0.614651136,9.013206143
788,0.99758613,0.562839214,9.012166779
789,1.037910245,0.544974545,9.01205747
790,1.201646986,0.168106827,9.048838385
791,1.171566994,0.239111875,9.026858147
792,1.16176334,0.303831861,9.017816573
793,1.302974428,0.100635435,9.088565821
794,1.246279058,0.158922099,9.052690892
795,1.286683066,0.146294784,9.058753883
796,1.480014596,0.028536182,9.236255578
797,1.512007042,0.030968363,9.230357797
798,1.34242129,0.092783698,9.096996915
799,1.46988308,0.046527164,9.167079682
800,1.435930989,0.045388572,9.169175192
801,1.380340542,0.072292933,9.119861262
802,1.41536704,0.066550493,9.12894356
803,1.546629324,0.030750039,9.230598855
804,1.614035362,0.017810331,9.232727811
805,1.582403325,0.031031929,9.229567546
806,1.684210526,0.008083554,8.346664121
807,1.649124032,0.017796565,9.232008943
808,1.754385965,0.0,0.0
809,1.719298246,0.008090333,8.351815686
810,1.789473684,0.0,0.0
811,1.824561404,0.0,0.0
812,1.859649123,0.0,0.0
813,1.192982456,1.0,0.0
814,1.157892627,0.982572438,9.230267902
815,1.151388239,0.969185406,9.229544235
816,1.066565214,0.895770136,9.083268896
817,1.098879726,0.925695076,9.114985095
818,1.121003513,0.952708046,9.163698613
819,1.228070175,0.992029521,8.461187405
820,1.192976315,0.982548173,9.224627836
821,1.084527875,0.839719506,9.051134536
822,1.010100201,0.664347573,9.015344162
823,1.03884226,0.719962165,9.02016351
824,1.062962693,0.780083565,9.032105771
825,1.144779092,0.362093948,9.014062788
826,1.066760462,0.498793626,9.011897186
827,1.126522616,0.416728745,9.012583186
828,1.111232616,0.466123053,9.012078808
829,1.038408967,0.603276426,9.012970533
830,1.082980732,0.558455789,9.012309125
831,1.231990782,0.228402509,9.029863168
832,1.213527216,0.287671005,9.019738633
833,1.197743655,0.343946992,9.015064904
834,1.329070188,0.133900183,9.066160818
835,1.278865397,0.205335212,9.036318122
836,1.31573318,0.176986031,9.046072076
837,1.502924635,0.048229615,9.161263844
838,1.537583114,0.048127681,9.160612719
839,1.485242684,0.068839064,9.126869027
840,1.370379767,0.117693473,9.076210462
841,1.449064914,0.077451674,9.11363972
842,1.411210064,0.100673307,9.090917103
843,1.571960284,0.046976655,9.162543225
844,1.618313725,0.030428785,9.230236835
845,1.608330911,0.047548651,9.160636327
846,1.684212225,0.017783818,9.230483327
847,1.652814572,0.030433286,9.229589911
848,1.754385965,0.00807097,8.345320089
849,1.719304486,0.017798733,9.229186085
850,1.789473684,0.007963723,8.303770789
851,1.824561404,0.007764439,8.227006913
852,1.894736842,0.0,0.0
853,1.859649123,0.007468078,8.112843473
854,1.929824561,0.0,0.0
855,1.964912281,0.0,0.0
856,1.228070175,1.0,0.0
857,1.263157895,0.991982281,8.48182554
858,1.186962495,0.969749842,9.227022002
859,1.155889056,0.952549249,9.163401055
860,1.110517113,0.887456624,9.078049929
861,1.137044648,0.924064547,9.113683361
862,1.228060327,0.982464945,9.221251202
863,1.221212328,0.969767726,9.225637367
864,1.124659539,0.840519871,9.051926024
865,1.263146929,0.982361019,9.220025541
866,1.108133063,0.786060445,9.033796266
867,1.066568037,0.666165034,9.015616381
868,1.09069835,0.723898083,9.021046155
869,1.179777586,0.403140045,9.0129248
870,1.130501956,0.516539434,9.012092819
871,1.161806603,0.46187582,9.012198827
872,1.097327931,0.615234876,9.013471557
873,1.127625445,0.572034409,9.01261398
874,1.167554755,0.555636047,9.012464273
875,1.269334245,0.270164508,9.022505864
876,1.252009557,0.32509941,9.016308591
877,1.234599822,0.381832084,9.013590991
878,1.353353116,0.173738151,9.047754141
879,1.324051587,0.233823194,9.029257139
880,1.555884637,0.067414338,9.128529756
881,1.518856709,0.079121026,9.113050618
882,1.482111046,0.101619832,9.091435811
883,1.398704141,0.152415453,9.057069462
884,1.44064978,0.125111167,9.072992931
885,1.58894722,0.078585247,9.113411202
886,1.646572443,0.045759725,9.165230979
887,1.626092412,0.068432337,9.125792303
888,1.687308874,0.030454819,9.228290349
889,1.681252058,0.045873888,9.164385345
890,1.754406194,0.017756134,9.224395694
891,1.722955054,0.030453337,9.226134215
892,1.789514489,0.017520191,9.213517832
893,1.824622589,0.017081766,9.193573191
894,1.894736842,0.007102519,7.965956935
895,1.859723358,0.016429772,9.163382224
896,1.929824561,0.00681105,7.84554667
897,1.964912281,0.006665315,7.783806827
898,2.0,0.0,0.0
899,1.263157895,1.0,0.0
900,1.298245614,0.991939691,8.498869435
901,1.195909111,0.94985023,9.156997111
902,1.173923846,0.92115265,9.110489081
903,1.151455166,0.887088328,9.077886783
904,1.25810563,0.96949628,9.224110899
905,1.233478322,0.949615355,9.15603004
906,1.146210438,0.792372456,9.035668161
907,1.167708896,0.839587529,9.052072457
908,1.298235372,0.982267321,9.219412373
909,1.295035714,0.969161516,9.222757422
910,1.3333243,0.982187757,9.218861077
911,1.147459359,0.736297926,9.023420271
912,1.125058727,0.672961587,9.016266737
913,1.216881743,0.440132823,9.012450841
914,1.196095947,0.502232418,9.012189066
915,1.160177064,0.61409239,9.013565691
916,1.200336845,0.585078329,9.013020383
917,1.212851071,0.552320275,9.012528076
918,1.307760076,0.305781652,9.018026924
919,1.289088536,0.361189582,9.014424655
920,1.272097858,0.417483651,9.012844459
921,1.380554023,0.220534812,9.033325842
922,1.362761073,0.284221995,9.021018085
923,1.552563915,0.100102007,9.093297772
924,1.514541773,0.121711032,9.076914187
925,1.470890898,0.15368757,9.057830987
926,1.43137377,0.185578321,9.044090077
927,1.583466112,0.120212973,9.079305333
928,1.623914451,0.099702349,9.094874735
929,1.661136839,0.074637704,9.116683981
930,1.716418581,0.04573798,9.164798203
931,1.697397358,0.06803971,9.125743861
932,1.758801505,0.030333857,9.224694923
933,1.747808797,0.048403441,9.159774776
934,1.793323271,0.028097251,9.22227735
935,1.832453106,0.030852697,9.212727174
936,1.894806001,0.015625542,9.128314363
937,1.874823349,0.03031671,9.202953189
938,1.929871196,0.01498431,9.098987023
939,1.9649316,0.014663694,9.088190595
940,2.0,0.006665315,7.796590321
941,1.298245614,1.0,0.0
942,1.333333333,0.991903526,8.511258944
943,1.214513752,0.921405768,9.110960179
944,1.192894619,0.886608847,9.077531245
945,1.267682474,0.952703419,9.163852394
946,1.247609912,0.929119772,9.119907074
947,1.183903467,0.787361161,9.034329516
948,1.21160468,0.836731876,9.051528923
949,1.197226052,0.737053365,9.024066378
950,1.330044563,0.968714966,9.221045907
951,1.303541168,0.951918135,9.16139099
952,1.3684133,0.982117882,9.218558202
953,1.364703893,0.969195031,9.220684852
954,1.188121622,0.682081211,9.017282662
955,1.257074013,0.474150917,9.012327463
956,1.25467981,0.526350436,9.01237929
957,1.216645278,0.624308305,9.014213951
958,1.244456057,0.579034626,9.012968465
959,1.343344025,0.34082215,9.015501221
960,1.324717862,0.396113345,9.013368198
961,1.308887594,0.450819025,9.012515168
962,1.415349679,0.262371277,9.024780752
963,1.398195272,0.320908905,9.01703737
964,1.542829224,0.15067184,9.061660506
965,1.50977429,0.174203834,9.050562142
966,1.477735006,0.225985263,9.032846474
967,1.576693947,0.171638162,9.053165001
968,1.61246376,0.148257976,9.064180749
969,1.653832033,0.120376234,9.08067785
970,1.695422749,0.099840249,9.095791963
971,1.7317945,0.077055088,9.114602991
972,1.784342265,0.046699775,9.165732362
973,1.766781543,0.069410677,9.124402487
974,1.818091524,0.05101866,9.156783028
975,1.8567851,0.051735878,9.15510105
976,1.910294225,0.02836397,9.187606725
977,1.895162506,0.045988315,9.165598078
978,1.936952862,0.025807623,9.172001982
979,1.97232088,0.022159672,9.15297751
980,2.0,0.014663694,9.110908031
981,1.333333333,1.0,0.0
982,1.368421053,0.991871765,8.520746391
983,1.403502482,0.982058825,9.21843394
984,1.243143071,0.890435029,9.080936093
985,1.284321055,0.923055162,9.110567054
986,1.231132503,0.780512233,9.032580199
987,1.258235043,0.82950298,9.049244275
988,1.240669694,0.720070007,9.021825065
989,1.341536464,0.949760087,9.155022944
990,1.32198753,0.929312562,9.120241595
991,1.400430623,0.969574389,9.220017479
992,1.377769239,0.949777908,9.155346257
993,1.253144825,0.666221673,9.016441456
994,1.313240552,0.508171436,9.012385042
995,1.296130182,0.563601222,9.0128239
996,1.27330118,0.615523621,9.014084887
997,1.346255366,0.472104861,9.012459389
998,1.377540739,0.3766278,9.013992232
999,1.357348417,0.42973786,9.01282064
1000,1.455151671,0.301341895,9.018995192
1001,1.433165896,0.358485019,9.014801188
1002,1.543081649,0.214429636,9.03605299
1003,1.514409193,0.286496378,9.021373416
1004,1.605725643,0.212530015,9.036641005
1005,1.64491872,0.167709877,9.055355123
1006,1.683668918,0.15061794,9.063267283
1007,1.726379924,0.124717738,9.078406291
1008,1.767022666,0.105833388,9.091207215
1009,1.798357377,0.079443584,9.112155325
1010,1.840316433,0.081253184,9.108716626
1011,1.882755115,0.07218695,9.117413235
1012,1.930213805,0.044131781,9.165809376
1013,1.915899949,0.063574158,9.127711334
1014,1.967434643,0.037624206,9.171737545
1015,2.0,0.029673173,9.174486491
1016,1.368421053,1.0,0.0
1017,1.403508772,0.99184492,8.528639848
1018,1.43859204,0.982011769,9.21822161
1019,1.436025258,0.96896833,9.21730792
1020,1.290226213,0.871913565,9.069619159
1021,1.322725576,0.89777917,9.088935632
1022,1.281335625,0.766781934,9.029565322
1023,1.300393972,0.817446632,9.045836006
1024,1.298669605,0.711849415,9.021152636
1025,1.360299847,0.918442776,9.106674087
1026,1.409132147,0.953565123,9.163962422
1027,1.394893524,0.929016793,9.1206134
1028,1.314278168,0.655466237,9.015829887
1029,1.362539718,0.504295523,9.012436995
1030,1.355947624,0.550306547,9.012776838
1031,1.335155867,0.602220667,9.013791529
1032,1.38926055,0.467500458,9.01250073
1033,1.412505432,0.41467824,9.013118132
1034,1.48990368,0.342605598,9.015780077
1035,1.466253109,0.395444861,9.013555242
1036,1.574404238,0.279481964,9.022899214
1037,1.547396437,0.329761986,9.016838628
1038,1.625082172,0.274355086,9.024197091
1039,1.669031186,0.217974859,9.035120676
1040,1.715248373,0.177596102,9.05045716
1041,1.763867475,0.158753924,9.058204524
1042,1.814095723,0.131244235,9.07185366
1043,1.869950935,0.114210786,9.080275727
1044,1.914863419,0.094323014,9.094736968
1045,1.955440543,0.067566758,9.1198209
1046,2.0,0.050923689,9.149533701
1047,1.403508772,1.0,0.0
1048,1.438596491,0.991823531,8.535014231
1049,1.473682195,0.981981289,9.218055391
1050,1.470745817,0.968825345,9.216399555
1051,1.445485427,0.951336003,9.158370306
1052,1.334271055,0.848228563,9.05736287
1053,1.36655892,0.87167646,9.07074189
1054,1.337901922,0.770806117,9.031248537
1055,1.352060526,0.697103911,9.01960649
1056,1.399017107,0.895764649,9.087404042
1057,1.4292642,0.924052939,9.11433837
1058,1.373337005,0.639878135,9.014958449
1059,1.409057752,0.521913511,9.012519381
1060,1.395565315,0.586128254,9.013488248
1061,1.451543396,0.460331968,9.012569142
1062,1.523066869,0.38407386,9.013960803
1063,1.503531093,0.429092811,9.012952917
1064,1.571948625,0.374255651,9.014385706
1065,1.611953471,0.3318362,9.016817343
1066,1.674077536,0.299989438,9.020362547
1067,1.734943343,0.240002298,9.030027215
1068,1.801348352,0.205290003,9.03954565
1069,1.857488907,0.177383436,9.049228717
1070,1.909008641,0.137957475,9.064593853
1071,1.955493118,0.115902643,9.076244199
1072,2.0,0.083386078,9.101749393
1073,1.438596491,1.0,0.0
1074,1.473684211,0.991809677,8.537727123
1075,1.508772932,0.981974335,9.217168907
1076,1.505276056,0.968533221,9.214422092
1077,1.478289768,0.953222783,9.16235862
1078,1.463808726,0.932236042,9.124753731
1079,1.377330725,0.810265134,9.042786523
1080,1.408317144,0.847149327,9.058924501
1081,1.390645716,0.739411886,9.026056667
1082,1.400451315,0.682460523,9.018436554
1083,1.434769005,0.8842496,9.079072574
1084,1.468933204,0.89880697,9.090641473
1085,1.470699877,0.515039273,9.012519886
1086,1.438460888,0.635827198,9.014750165
1087,1.458285031,0.56566539,9.013113341
1088,1.511372702,0.478423871,9.012485975
1089,1.558582095,0.433205305,9.012828314
1090,1.618028473,0.399777883,9.013420624
1091,1.672736814,0.365231392,9.01463248
1092,1.730838063,0.328924436,9.016830977
1093,1.790192418,0.291487323,9.020960004
1094,1.848176391,0.257368943,9.02681908
1095,1.902353398,0.218229172,9.035762313
1096,1.952952903,0.177497552,9.047960418
1097,2.0,0.139775622,9.061905923
1098,1.473684211,1.0,0.0
1099,1.50877193,0.991806516,8.537666541
1100,1.543864049,0.981994786,9.2153247
1101,1.541047374,0.968786992,9.21379247
1102,1.515828957,0.950805746,9.156433136
1103,1.499437659,0.924417501,9.113534724
1104,1.576695718,0.968884826,9.211332414
1105,1.425676646,0.7859003,9.035328234
1106,1.446276352,0.829272512,9.051828102
1107,1.448273548,0.708726594,9.021501865
1108,1.487115126,0.661679026,9.016771786
1109,1.475958173,0.848799417,9.060729894
1110,1.507708018,0.877742558,9.076369686
1111,1.512557004,0.538809336,9.012684344
1112,1.506147499,0.606382106,9.013807098
1113,1.564470487,0.500310476,9.012391084
1114,1.617567371,0.466458252,9.012363797
1115,1.672870885,0.432661557,9.012551181
1116,1.72867855,0.398204749,9.013090599
1117,1.784341409,0.363427533,9.014168266
1118,1.841406552,0.330667005,9.016035456
1119,1.896985311,0.299771746,9.019184584
1120,1.949190316,0.26285454,9.024922543
1121,2.0,0.213304213,9.036347207
1122,1.50877193,1.0,0.0
1123,1.543859649,0.991815812,8.534408583
1124,1.578955302,0.982045296,9.213453468
1125,1.548763581,0.953002784,9.160641615
1126,1.53429617,0.931638201,9.122327554
1127,1.539628653,0.895550527,9.088910653
1128,1.608729731,0.971264292,9.213907244
1129,1.586103511,0.951381856,9.15664357
1130,1.529250292,0.657927738,9.016583867
1131,1.483216393,0.780576346,9.033939632
1132,1.511291507,0.707135373,9.021606907
1133,1.514846067,0.822148514,9.049632085
1134,1.547590236,0.84006503,9.057406685
1135,1.564366426,0.567034898,9.012929572
1136,1.566474464,0.627514118,9.01460901
1137,1.618600758,0.532805306,9.012390762
1138,1.672851526,0.499988986,9.012054641
1139,1.728122504,0.46656412,9.011894359
1140,1.783217315,0.43243206,9.011959894
1141,1.838777386,0.398575331,9.01231413
1142,1.893638576,0.365925969,9.013157697
1143,1.947650505,0.333620176,9.014988658
1144,2.0,0.290854251,9.019171685
1145,1.543859649,1.0,0.0
1146,1.578947368,0.991838771,8.526265964
1147,1.614046354,0.982126566,9.210529351
1148,1.645528428,0.969225992,9.208841054
1149,1.570210678,0.923153023,9.111203307
1150,1.578529159,0.876286849,9.076378484
1151,1.618922202,0.953439017,9.159343956
1152,1.603880812,0.932640139,9.123185772
1153,1.654436661,0.953056437,9.157433907
1154,1.564860738,0.686269324,9.018931787
1155,1.556048784,0.768997291,9.031026472
1156,1.586074381,0.821462756,9.049892762
1157,1.617948277,0.596388083,9.013457791
1158,1.614182602,0.651899198,9.015909921
1159,1.672643481,0.566897265,9.012588673
1160,1.727228654,0.534700014,9.011916099
1161,1.783107334,0.501037838,9.011430488
1162,1.838072454,0.466535302,9.011134139
1163,1.892670419,0.432930229,9.011040345
1164,1.946637913,0.399972544,9.011248794
1165,2.0,0.367144382,9.011977274
1166,1.578947368,1.0,0.0
1167,1.614035088,0.991875712,8.51365019
1168,1.649137263,0.98223183,9.206710131
1169,1.681128673,0.969643047,9.207540153
1170,1.610025139,0.899087065,9.091588482
1171,1.620929424,0.847949817,9.061841689
1172,1.639632018,0.924673511,9.112872031
1173,1.687763202,0.954296806,9.158866692
1174,1.671947869,0.934281459,9.124896284
1175,1.6142165,0.712521843,9.022177329
1176,1.626294449,0.781799144,9.034086368
1177,1.670706061,0.632458469,9.014642597
1178,1.65548242,0.680066321,9.018055741
1179,1.724778587,0.604105478,9.013211951
1180,1.781718931,0.5695527,9.012019265
1181,1.837666143,0.534556043,9.011155649
1182,1.89235524,0.500093529,9.010554005
1183,1.946347068,0.466615312,9.010153043
1184,2.0,0.433572191,9.009940135
1185,1.614035088,1.0,0.0
1186,1.649122807,0.991923559,8.497406244
1187,1.684228342,0.982363903,9.202584197
1188,1.716488119,0.969545711,9.204484097
1189,1.721650042,0.953662009,9.15673316
1190,1.647875385,0.881094073,9.079328511
1191,1.659475054,0.831281811,9.054148856
1192,1.677149416,0.904562689,9.096435563
1193,1.706804901,0.927102854,9.115497585
1194,1.669850082,0.725843841,9.024334957
1195,1.675392621,0.783278014,9.034692514
1196,1.71466387,0.68021585,9.017530645
1197,1.779977233,0.640267945,9.014475316
1198,1.837555634,0.602648884,9.012449301
1199,1.892197922,0.567364891,9.01113835
1200,1.94625699,0.533251338,9.010219724
1201,2.0,0.5,9.009528529
1202,1.649122807,1.0,0.0
1203,1.684210526,0.991983592,8.475917058
1204,1.719318991,0.982531499,9.1972389
1205,1.750530426,0.969872083,9.201852754
1206,1.755288115,0.954773377,9.157670151
1207,1.739490287,0.935046383,9.124835109
1208,1.688418186,0.860159024,9.066914515
1209,1.697547122,0.817645567,9.047790981
1210,1.710657649,0.88864979,9.085323892
1211,1.740771677,0.902600204,9.09546435
1212,1.723752425,0.764690792,9.030413704
1213,1.780813499,0.708197859,9.020640691
1214,1.837449575,0.670047383,9.016154039
1215,1.892386346,0.634283138,9.013312534
1216,1.946278654,0.599911449,9.011443608
1217,2.0,0.566427809,9.010111372
1218,1.684210526,1.0,0.0
1219,1.719298246,0.992059772,8.449000523
1220,1.754406816,0.982736614,9.191042367
1221,1.783672634,0.970707093,9.198715137
1222,1.788298505,0.956253902,9.160165466
1223,1.773269996,0.926518437,9.114336023
1224,1.740222724,0.848366145,9.058769528
1225,1.772581906,0.888272838,9.085081006
1226,1.787777058,0.78928827,9.037068979
1227,1.840087447,0.739321148,9.02561236
1228,1.894178565,0.705874122,9.01970774
1229,1.946847412,0.666136371,9.015132399
1230,2.0,0.632855618,9.012245861
1231,1.719298246,1.0,0.0
1232,1.754385965,0.992153006,8.416765992
1233,1.789492569,0.982906192,9.186731159
1234,1.818453862,0.971711981,9.196749584
1235,1.806670765,0.937010439,9.127635935
1236,1.823395645,0.958051666,9.163826981
1237,1.808004279,0.905469823,9.096028174
1238,1.800214631,0.855964551,9.062731572
1239,1.847952778,0.824323204,9.047782086
1240,1.897911423,0.78881421,9.036749369
1241,1.948368379,0.741847027,9.025615353
1242,2.0,0.708145326,9.019300985
1243,1.754385965,1.0,0.0
1244,1.789473684,0.992230087,8.389335962
1245,1.824586029,0.982997892,9.183188735
1246,1.854319483,0.971838381,9.193339969
1247,1.83902235,0.931791988,9.121153376
1248,1.858767234,0.958283393,9.164413247
1249,1.856374817,0.88934693,9.081288663
1250,1.904792001,0.860976196,9.06307532
1251,1.952162122,0.82643457,9.048282691
1252,2.0,0.793961419,9.037439745
1253,1.789473684,1.0,0.0
1254,1.824561404,0.992271769,8.374904697
1255,1.859688938,0.983246125,9.173207258
1256,1.888915453,0.973676409,9.187724235
1257,1.880603927,0.936230889,9.126395533
1258,1.893156249,0.961959391,9.167449073
1259,1.914033751,0.910671856,9.097534334
1260,1.95531091,0.88619722,9.076566148
1261,2.0,0.871879723,9.066672132
1262,1.824561404,1.0,0.0
1263,1.859649123,0.992384602,8.33021703
1264,1.894782371,0.983761606,9.154838058
1265,1.922591135,0.971110913,9.17829293
1266,1.926298013,0.951981591,9.147219105
1267,1.960877584,0.930587173,9.117669601
1268,2.0,0.916633799,9.102993559
1269,1.859649123,1.0,0.0
1270,1.894736842,0.992618912,8.237218617
1271,1.92985792,0.98421503,9.138077469
1272,1.956904719,0.972039632,9.170357379
1273,1.97027288,0.958160363,9.155234219
1274,2.0,0.947677174,9.141750412
1275,1.894736842,1.0,0.0
1276,1.929824561,0.992825013,8.155503406
1277,1.964926523,0.984441741,9.133554774
1278,1.978299044,0.975929619,9.163792095
1279,2.0,0.9698533,9.166653895
1280,1.929824561,1.0,0.0
1281,1.964912281,0.992928064,8.113348037
1282,2.0,0.984441741,9.145008719
1283,1.964912281,1.0,0.0
1284,2.0,0.992928064,8.119705969
1285,2.0,1.0,0.0
