% Model:              Simple_2D_Model_Laminar_SS_Model.mph
% Version:            COMSOL 6.2.0.415
% Date:               Mar 15 2025, 23:46
% Dimension:          2
% Nodes:              39620
% Expressions:        1
% Description:        Velocity magnitude
% Length unit:        m
% x	y	spf.U (m/s) @ H=0.75, L=4
0.006389854806794437	0.006601488803444534	7.84758042135856
0	0.009740259740259745	9
0	0	4.5
0.009732360097323589	0	0
0.007308839173410409	0.01471306771734824	9.128524782925977
0	0.01948051948051949	9
0.019464720194647178	0	0
0.014908074763238188	0.008554116559614688	8.840348024767685
0.007614168524251075	0.0243589017053579	9.06818827237767
0	0.029220779220779237	9
0.024999514622520227	0.007947214671431358	8.518109153035217
0.029197080291970767	0	0
0.007787647573416069	0.034057024236986165	9.026563299204815
0	0.038961038961038974	9
0.034331813082238295	0.008006215285340517	8.384746417655784
0.038929440389294356	0	0
0.00782489068597758	0.04378865138896349	9.01148485589937
0	0.04870129870129873	9
0.04391838277645288	0.00804325179802832	8.20213606232177
0.0486618004866175	0	0
0.007846495001680753	0.05353217947927063	9.00637820870869
0	0.058441558441558475	9
0.053625401650867675	0.007994523286050383	7.9946949904488624
0.058394160583941535	0	0
0.00786483101713932	0.06328507344573789	9.003616712866345
0	0.06818181818181822	9
0.06332324430412802	0.007945062132964037	7.83428980550629
0.06812652068126468	0	0
0.007880665857620041	0.07303776426518781	9.002238822073759
0	0.07792207792207796	9
0.07302586600204233	0.007911890334931424	7.724652730115326
0.07785888077858871	0	0
0.00789009495965355	0.08278620426414851	9.001445957661046
0	0.08766233766233769	9
0.08273991642119373	0.007896831083068951	7.65428087038998
0.0875912408759123	0	0
0.007891951727918923	0.09253246753246756	9.000971527384536
0	0.09740259740259744	9
0.09246210542443029	0.007891335392218285	7.608748094664727
0.09732360097323589	0	0
0.007891951727918923	0.1022727272727273	9.000674850941591
0	0.10714285714285718	9
0.10218978102189769	0.007889557275906582	7.577389203190793
0.10705596107055948	0	0
0.007891951727918923	0.11201298701298705	9.000482352789684
0	0.11688311688311692	9
0.11192214111922127	0.007889557275906576	7.554574770614983
0.11678832116788307	0	0
0.007891951727918923	0.12175324675324678	9.000353549313102
0	0.12662337662337667	9
0.12165450121654486	0.007889557275906572	7.53675026266868
0.12652068126520666	0	0
0.007891951727918923	0.13149350649350652	9.000264885648887
0	0.13636363636363638	9
0.13138686131386845	0.007889557275906576	7.522423348291359
0.13625304136253025	0	0
0.00789195172791892	0.14123376623376624	9.000202321675244
0	0.14610389610389615	9
0.14111922141119204	0.007889557275906586	7.510732588275572
0.14598540145985384	0	0
0.007891951727918919	0.150974025974026	9.000157200808125
0	0.1558441558441559	9
0.15085158150851563	0.007889557275906591	7.501095086673179
0.15571776155717743	0	0
0.007891951727918919	0.16071428571428578	9.00012402524977
0	0.16558441558441564	9
0.007891951727918919	0.17045454545454553	9.00009921005987
0	0.17532467532467538	9
0.16058394160583922	0.007889557275906593	7.493077750456167
0.16545012165450101	0	0
0.007891951727918917	0.18019480519480524	9.000080361680888
0	0.18506493506493515	9
0.007891951727918914	0.18993506493506504	9.000065847600156
0	0.19480519480519493	9
0.1703163017031628	0.007889557275906586	7.4863416189801555
0.1751824817518246	0	0
